,eva_nr,name,category,state,city,zipcode,street,long,lat
242,8000729,Bad Neuenahr,5,Rheinland-Pfalz,Bad Neuenahr,53474,Hauptstr. 58,7.144304,50.547765
243,8000730,Bad Neustadt (Saale),5,Bayern,Bad Neustadt (Saale),97616,Siemensstr. 12,10.226134,50.328127
244,8000731,Bad Niedernau,6,Baden-Württemberg,Rottenburg ,72108,Bronnbachstr. 1,8.896533,48.460766
245,8000732,Bad Oeynhausen,3,Nordrhein-Westfalen,Bad Oeynhausen,32545,Herforder Str. 82,8.796523,52.205398
246,8000733,Bad Oeynhausen Süd,6,Nordrhein-Westfalen,Bad Oeynhausen,32545,Weserstr.5-9,8.801723,52.197127
247,8000023,Bad Oldesloe,2,Schleswig-Holstein,Bad Oldesloe,23843,Käthe-Kollwitz-Str. 8,10.3825414,53.8053902
248,8000734,Bad Peterstal,6,Baden-Württemberg,Bad Peterstal,77740,Bahnhofstr.3,8.201948,48.428895
249,8000735,Bad Pyrmont,5,Niedersachsen,Bad Pyrmont,31812,Lügder Str. 17,9.272719,51.974233
250,8000736,Bad Rappenau,5,Baden-Württemberg,Bad Rappenau,74906,Bahnhofstraße 5,9.101529,49.237765
251,8000737,Bad Reichenhall,5,Bayern,Bad Reichenhall,83435,Bahnhofplatz 1,12.881825,47.731168
252,8000738,Bad Reichenhall-Kirchberg,6,Bayern,Bad Reichenhall,83435,Anton Winkler Strasse 26,12.874001,47.718538
253,8011079,Bad Saarow,7,Brandenburg,Bad Saarow-Pieskow,15526,Bahnhofsvorplatz 4,14.064929,52.293253
254,8000739,Bad Sachsa,6,Niedersachsen,Bad Sachsa,37441,Brockenblickstr. 1,10.573211,51.581944
255,8005255,Bad Säckingen,5,Baden-Württemberg,Bad Säckingen,79713,Bahnhofplatz 5,7.94863,47.555857
256,8000740,Bad Salzdetfurth,7,Niedersachsen,Bad Salzdetfurth,31162,Bahnhofstr. 11,10.005595,52.062635
257,8000741,Bad Salzhausen,6,Hessen,Nidda,63667,Im Park 3,8.980381,50.418878
258,8000742,Boppard-Bad Salzig,5,Rheinland-Pfalz,Boppard,56154,Bahnhofsplatz 1,7.635481,50.205251
259,8000743,Bad Salzschlirf,6,Hessen,Bad Salzschlirf,36364,Bahnhofstr. 42,9.494484,50.626935
260,8000744,Bad Salzuflen,6,Nordrhein-Westfalen,Bad Salzuflen,32105,Bahnhofstr. 41,8.740428,52.081628
261,8010021,Bad Salzungen,6,Thüringen,Bad Salzungen,36433,Bahnhofstr. 6,10.2294302,50.8149107
262,8000745,Bad Sassendorf,6,Nordrhein-Westfalen,Bad Sassendorf,59505,Bahnhofstr.,8.162439,51.587168
263,8010022,Bad Schandau,3,Sachsen,Bad Schandau,01814,Am Bahnhof 5,14.1375375,50.9192886
264,8003533,Bad Schönborn Süd,4,Baden-Württemberg,Bad Schönborn,76669,Römerstr. 33,8.641924,49.200001
265,8004032,Bad Schönborn Kronau,6,Baden-Württemberg,Bad Schönborn,76669,Bahnhofstr. 1,8.646821,49.219345
266,8000746,Bad Schussenried,5,Baden-Württemberg,Bad Schussenried,88427,Bahnhof 1,9.668497,47.994033
267,8000749,Bad Schwartau,5,Schleswig-Holstein,Bad Schwartau,23611,Bahnhofstr. 32,10.702722,53.916276
268,8000750,Bad Sebastiansweiler-Belsen,7,Baden-Württemberg,Mössingen,72116,Mössinger Straße 2,9.030023,48.395566
269,8000751,Bad Segeberg,6,Schleswig-Holstein,Bad Segeberg,23795,Bahnhofstraße 11,10.308163,53.933805
270,8000752,Bad Soden (Taunus),5,Hessen,Bad Soden (Taunus),65812,Am Bahnhof 3,8.50442648,50.1429607
271,8005261,Bad Soden-Salmünster,5,Hessen,Bad Soden-Salmünster,63628,Bahnhofstraße 16,9.372053,50.280742
272,8000753,Bad Sooden-Allendorf,6,Hessen,Bad Soden-Allendorf,37242,Am Bahnhof 1,9.968696,51.267974
273,8000754,Bad St Peter Süd,7,Schleswig-Holstein,Sankt Peter-Ording,25826,Am Bahnhof 1a,8.648041,54.30501
274,8000755,Bad St Peter-Ording,6,Schleswig-Holstein,Sankt Peter-Ording,25826,Am Kurpark 2,8.614736,54.317293
275,8000756,Bad Steben,7,Bayern,Bad Steben,95138,Bahnhofstr. 10,11.64677,50.365095
276,8011085,Bad Sulza,6,Thüringen,Bad Sulza,99518,Am Hauptbahnhof 1,11.634595,51.094767
277,8011086,Bad Sulza Nord,7,Thüringen,Bad Sulza,99518,Unter den Sonnenbergen 1,11.6283,51.097428
278,8000757,Bad Teinach-Neubulach,7,Baden-Württemberg,Calw,75365,Station Teinach 1,8.727148,48.67847
279,8000758,Bad Tölz,6,Bayern,Bad Tölz,83646,Bahnhofstr. 8,11.57394,47.760578
280,8000760,Bad Vilbel,3,Hessen,Bad Vilbel,61118,Bahnhofsplatz 1,8.73946,50.188677
281,8000761,Bad Vilbel Süd,5,Hessen,Bad Vilbel,61118,Am Südbahnhof 1,8.733477,50.178696
282,8000763,Bad Waldsee,6,Baden-Württemberg,Bad Waldsee,88339,Am Bahnhof 1,9.752274,47.925244
283,8011088,Bad Wilsnack,6,Brandenburg,Bad Wilsnack,19336,Am Bahnhof 1,11.949344,52.960229
284,8000765,Bad Wimpfen,6,Baden-Württemberg,Bad Wimpfen,74206,Carl-Ulrich-Straße 1,9.167297,49.229744
285,8000766,Bad Wimpfen-Hohenstadt,6,Baden-Württemberg,Bad Wimpfen,74206,Brunnenstraße,9.138753,49.242537
286,8000767,Bad Windsheim,6,Bayern,Bad Windsheim,91438,Bahnhofsplatz 2,10.412942,49.5066
287,8000768,Bad Wörishofen,6,Bayern,Bad Wörishofen,86825,Bahnhofplatz 1,10.597875,48.005711
288,8000770,Bad Zwischenahn,4,Niedersachsen,Bad Zwischenahn,26160,Bahnhofstr. 26,8.003123,53.182547
289,8000772,Baddeckenstedt,6,Niedersachsen,Baddeckenstedt,38271,Zur Rast 14,10.228767,52.08916
290,8000773,Baden (Kr Verden),5,Niedersachsen,Achim,28832,Am Badener Bahnhof 10,9.081261,53.007872
291,8000774,Baden-Baden,3,Baden-Württemberg,Baden-Baden,76532,Ooser-Bahnhofstr. 4,8.190831,48.790327
292,8011097,Bagenz,6,Brandenburg,Neuhausen/Spree,03058,Bahnweg 1,14.426908,51.654888
293,8011098,Bahnsdorf,6,Brandenburg,Neu-Seeland,03103,Zollhausstr.,14.112288,51.581745
294,8000780,Bahrenfeld,4,Hamburg,Hamburg,22761,Hegarstr. 1,9.910778,53.56006
295,8000781,Baierbrunn,6,Bayern,Baierbrunn,82065,Bahnhofstr. 2,11.480027,48.018741
296,8000783,Baiersdorf,5,Bayern,Baiersdorf,91083,Am Bahnhof 1,11.036976,49.656147
297,8011100,Baitz,6,Brandenburg,Brück,14822,Bahnhofstr.1,12.685111,52.164149
298,8000784,Balbersdorf,7,Bayern,Waffenbrunn (Balbersdorf),93494,Balbersdorf 77,12.683064,49.29044
299,8000785,Baldham,5,Bayern,Vaterstetten,85598,Am Bahnhof,11.78678,48.099256
300,8000786,Balduinstein,6,Rheinland-Pfalz,Balduinstein,65558,Bahnhofstr. 19,7.96760917,50.3473877
301,8011103,Balgstädt,7,Sachsen-Anhalt,Balgstädt,06632,Am Bahnhof 3,11.738454,51.208295
302,8000353,Balingen (Württ),4,Baden-Württemberg,Balingen ,72336,Bahnhofsplatz 1,8.850307,48.278469
303,8000788,Balingen Süd,6,Baden-Württemberg,Balingen ,72336,Widerholdstraße 20,8.846484,48.269014
304,8011106,Ballstädt (Kr Gotha),7,Thüringen,Ballstädt,99869,Am Bahnhof 1,10.707666,51.04075
305,8000792,Baltersweiler,6,Saarland,Namborn,66640,Bahnhofstr. 10,7.166538,49.493785
306,8000793,Balve,6,Nordrhein-Westfalen,Balve,58802,Am Bahnhof 1,7.863071,51.332594
307,8000025,Bamberg,2,Bayern,Bamberg,96052,Ludwigstr. 6,10.899489,49.900759
308,8000794,Bammental,6,Baden-Württemberg,Bammental,69245,Bahnhofstr. 11,8.783685,49.359588
309,8001549,Dortmund-Somborn,6,Nordrhein-Westfalen,Dortmund,44388,Somborner Str.,7.350084,51.49601
310,8000796,Banteln,6,Niedersachsen,Gronau  OT Banteln,31029,Bahnhofstr. 4,9.75033,52.066264
311,8000797,Bantorf,5,Niedersachsen,Barsinghausen,30890,An der Windmühle 1,9.417771,52.332253
312,8000801,Bardowick,6,Niedersachsen,Bardowick,21357,Bahnhofstraße,10.371994,53.290469
313,8011091,Bärenhecke-Johnsbach,7,Sachsen,Glashütte-Bärenhecke,01768,Bärenhecker Straße 90,13.772021,50.827163
314,8011093,Bärenklau,7,Brandenburg,Oberkrämer-Bärenklau,16727,Eichstädter Weg 1,13.143526,52.704043
315,8011095,Bärenstein (b Glashütte/Sachs),6,Sachsen,Kurort Altenberg-Bärenst,01773,Müglitztalstr. 23,13.794728,50.809728
316,8000804,Bargteheide,4,Schleswig-Holstein,Bargteheide,22941,Bahnhofstr. 9,10.269104,53.7282
317,8011111,Barleben,6,Sachsen-Anhalt,Barleben,39179,Bahnhofstr. 26,11.620875,52.208945
318,8011112,Barleber See,6,Sachsen-Anhalt,Barleben,39179,Barleber See 1,11.640852,52.214328
319,8000805,Barmbek,4,Hamburg,Hamburg,22305,Fuhlsbüttler Str. 91,10.044164,53.587458
320,8000807,Barnstorf (Han),5,Niedersachsen,Barnstorf,49406,Bahnhofstr. 22,8.510462,52.707587
321,8000808,Barnten,6,Niedersachsen,Nordstemmen OT Barnten,31171,Landesstr. 48,9.815279,52.195498
322,8000810,Barrien,6,Niedersachsen,Syke,28857,An der Bahn 3,8.818506,52.946837
323,8000812,Barsinghausen,5,Niedersachsen,Barsinghausen,30890,Berliner Str. 8,9.467112,52.30489
324,8011115,Barthmühle,6,Sachsen,Pöhl,08543,Barthmühle 5,12.163681,50.557957
325,8011116,Baruth (Mark),6,Brandenburg,Baruth (Mark) ,15837,Bahnhofstr.5,13.511963,52.057916
326,8000354,Bassum,4,Niedersachsen,Bassum,27211,Am Bahnhof 1,8.739924,52.847388
327,8000821,Batzenhäusle,6,Baden-Württemberg,Waldkirch,79184,Emmendinger Str.27,7.94108,48.089064
328,8000822,Batzhausen,6,Bayern,Seubersdorf,92358,Bahnhofstr. 40,11.593033,49.191364
329,8000778,Bäumenheim,6,Bayern,Bäumenheim,86663,Bahnhofstr. 3,10.809972,48.680333
330,8089004,Baumschulenweg,4,Berlin,Berlin,12437,Baumschulenstr. 40,13.490097,52.467244
331,8000826,Baunach,6,Bayern,Baunach,96148,Bahnhofstr. 16,10.854115,49.98909
332,8010026,Bautzen,4,Sachsen,Bautzen,02625,Rathenauplatz 1,14.428735,51.173097
333,8000827,Bavendorf,7,Niedersachsen,Thomasburg,21401,An der Kreisstraße / OT Bavendorf,10.629537,53.187474
334,8000830,Bayerisch Eisenstein,6,Bayern,Bayerisch Eisenstein,94252,Bahnhofstr. 54,13.2088017,49.12147
335,8000831,Bayerisch Gmain,6,Bayern,Bayerisch Gmain,83457,Obere Bahnhofstrasse 19,12.89507,47.720375
336,8000832,Leverkusen Chempark,5,Nordrhein-Westfalen,Köln,51061,Otto-Bayer-Str.10,6.996675,51.011409
337,8000028,Bayreuth Hbf,3,Bayern,Bayreuth,95444,Bahnhofstr. 20,11.579985,49.949616
338,8000834,Bayrischzell,6,Bayern,Bayrischzell,83735,Bahnhofstr. 6,12.0111573,47.6755453
339,8011119,Bebitz,7,Sachsen-Anhalt,Könnern,06420,Am Bahnhof 1,11.763967,51.724136
340,8000029,Bebra,3,Hessen,Bebra,36179,Bahnhofstraße 10,9.797788,50.969568
341,8000840,Beckingen (Saar),6,Saarland,Beckingen (Saar),66701,Bahnhofstr. 8,6.688021,49.386881
342,8000030,Bedburg (Erft),6,Nordrhein-Westfalen,Bedburg (Erft),50181,Bahnstr.15,6.572615,50.987478
343,8000842,Bedburg-Hau,6,Nordrhein-Westfalen,Bedburg-Hau,47551,Saalstr. 2,6.173479,51.758052
344,8000846,Beelen,6,Nordrhein-Westfalen,Beelen,48361,Bahnhofstraße 3,8.116159,51.92932
345,8013468,Beelitz Stadt,6,Brandenburg,Beelitz Stadt,14547,Bahnhofstr. 9,12.96686,52.239395
346,8013467,Beelitz-Heilstätten,6,Brandenburg,Beelitz,14547,Str. am Bahnhof 1,12.926057,52.262345
347,8001301,Burhafe,7,Niedersachsen,Wittmund-Burhafe,26409,Am Bahnhof 1,7.711074,53.606557
348,8010029,Beeskow,6,Brandenburg,Beeskow,15848,Am Bahnhof 1,14.250974,52.177684
349,8011125,Beetz-Sommerfeld,6,Brandenburg,Kremmen-Beetz,16766,Bahnhofsstraße 29,13.022086,52.804259
350,8000850,Behringersdorf,6,Bayern,Schwaig,90571,Bahnhofstr 3,11.198498,49.481574
351,8000851,Beienheim,6,Hessen,Reichelsheim (Wetterau),61203,Bahnhofstr. 14,8.821022,50.359131
352,8011131,Beilrode,6,Sachsen,Beilrode,04886,Bahnhofstr. 4,13.064935,51.571005
353,8000858,Beimerstetten,6,Baden-Württemberg,Beimerstetten,89179,Am Bahnhof 1,9.976835,48.480974
354,8000859,Malsfeld-Beiseförth,6,Hessen,Malsfeld-Beiseförth,34323,Bahnhofstr.14,9.55313,51.083076
355,8000860,Beldorf,7,Schleswig-Holstein,Beldorf,25557,Bahnhofsweg 1,9.356217,54.125266
356,8011132,Belgershain,6,Sachsen,Belgershain,04683,Ladestr. 10,12.542785,51.233947
357,8011133,Belleben,7,Sachsen-Anhalt,Könnern,06420,Am Bahnhof 1,11.633376,51.673603
358,8000862,Bellenberg,6,Bayern,Bellenberg,89287,Bahnhofstr. 11,10.09039,48.254645
359,8089005,Bellevue,4,Berlin,Berlin,10557,Bartningallee 18,13.348263,52.519955
360,8000863,Bellheim,6,Rheinland-Pfalz,Bellheim,76756,Bahnhofstr. 8,8.29456,49.188303
361,8010031,Bad Belzig,5,Brandenburg,Belzig,14806,Am Bahnhof 11,12.594981,52.135969
362,8000865,Bempflingen,6,Baden-Württemberg,Bempflingen,72658,Bahnhofstraße 30,9.273425,48.572364
363,8000869,Benediktbeuern,6,Bayern,Benediktbeuern,83671,Bahnhofplatz 5,11.403051,47.709121
364,8000870,Bengel,6,Rheinland-Pfalz,Bengel,54538,Bahnhofstraße 1,7.05803,50.010379
365,8000871,Bennemühlen,5,Niedersachsen,Wedemark,30900,Am Bahnhof 1,9.726836,52.580993
366,8000872,Bennigsen,5,Niedersachsen,Springe,31832,Am Bahnhof 2,9.666376,52.240733
367,8000873,Benningen (Neckar),5,Baden-Württemberg,Benningen am Neckar,71726,Bahnhofstraße 16,9.244504,48.943614
368,8011138,Bennungen,6,Sachsen-Anhalt,Bennungen,06536,Wickeröderstr.2,11.122989,51.464006
369,8011139,Benshausen,7,Thüringen,Benshausen,98554,Bahnhofstraße 1,10.602208,50.657009
370,8000031,Bensheim,4,Hessen,Bensheim,64625,Amershamplatz 1,8.616717,49.681329
371,8000877,Bensheim-Auerbach,5,Hessen,Bensheim,64625,Otto-Beck-Str. 32,8.613366,49.701557
372,8011140,Bentwisch,6,Mecklenburg-Vorpommern,Bentwisch,18182,Stralsunder Str. 38,12.210506,54.117193
373,8000882,Beratzhausen,5,Bayern,Beratzhausen,93176,Bahnhofstr. 31,11.807853,49.092846
374,8000885,Berchtesgaden Hbf,5,Bayern,Berchtesgaden,83471,Bahnhofplatz 2,12.999058,47.626688
375,8011144,Berga (Elster),6,Thüringen,Berga/Elster,07980,Bahnhofstr. 31,12.158865,50.747189
376,8010032,Berga-Kelbra,6,Sachsen-Anhalt,Berga,06536,Bahnhofstr. 19,11.0148132,51.4520614
377,8000888,Bergen (Oberbay),6,Bayern,Bergen ,83346,Bahnhofstr. 198,12.592846,47.82527
378,8010033,Bergen auf Rügen,3,Mecklenburg-Vorpommern,Bergen (Rügen),18528,Bahnhofstr. 34,13.417821,54.4205
379,8000889,Bergenweiler,7,Baden-Württemberg,Sontheim an der Brenz,89567,Am Bahnhöfle 7,10.272879,48.576297
380,8080100,Bergfelde (b Berlin),4,Brandenburg,Hohen Neuendorf,16562,Wilhelm -Straße,13.320244,52.670303
381,8000892,Berghausen,7,Nordrhein-Westfalen,Bad Berleburg,57319,Unter der Hohen Fuhr 1,8.35001,51.033036
382,8000894,Berghausen (Pfalz),6,Rheinland-Pfalz,Römerberg,67354,Germersheimerstr.60,8.406173,49.295449
383,8000355,Bergheim (Erft),6,Nordrhein-Westfalen,Bergheim ,50126,Kölnerstr. 1,6.646302,50.951706
384,8000899,Bergisch Gladbach,5,Nordrhein-Westfalen,Bergisch Gladbach,51465,Johann Wilhelm Lindlarstr. 11,7.124553,50.991461
385,8011149,Bergsdorf,7,Brandenburg,Zehdenick,16792,Bahnhofstraße 68,13.260794,52.936565
386,8000902,Bergtheim,6,Bayern,Bergtheim,97241,Bahnhofstr. 6,10.076473,49.8993
387,8011150,Bergwitz,6,Sachsen-Anhalt,Kemberg,06901,Bahnhofstr. 13,12.576213,51.803696
388,8000904,Beringhausen,7,Nordrhein-Westfalen,Marsberg,34431,Hoppeckestraße 3,8.751414,51.407771
389,8000905,Beringstedt,7,Schleswig-Holstein,Beringstedt,25575,Am Bahnhof 7,9.537501,54.113667
390,8011154,Berkenbrück,6,Brandenburg,Berkenbrück,15518,Am Bahnhof 1,14.165217,52.35719
391,8089002,Berlin Anhalter Bahnhof,3,Berlin,Berlin,10963,Stresemannstraße,13.381362,52.503486
392,8089013,Berlin Frankfurter Allee,3,Berlin,Berlin,10247,Frankfurter Allee 111 A,13.47441,52.515168
393,8011306,Berlin-Friedrichstraße,2,Berlin,Berlin,10117,Friedrichstraße 142,13.3872056,52.520373
394,8011102,Berlin Gesundbrunnen,1,Berlin,Berlin,13357,Badstr.1-3,13.388513,52.548963
395,8089011,Greifswalder Straße,4,Berlin,Berlin,10409,Greifswalder Str. 80,13.439561,52.54002
396,8010255,Berlin Ostbahnhof,1,Berlin,Berlin,10243,Koppenstr. 3,13.4346807,52.5104881
397,8089024,Berlin-Nordbahnhof,4,Berlin,Berlin,10115,Invalidenstr.131,13.388464,52.532066
398,8010406,Berlin Zoologischer Garten,2,Berlin,Berlin,10623,Hardenbergplatz 13,13.3324447,52.5073407
399,8089052,Berlin-Adlershof,4,Berlin,Berlin,12489,Adlergestell 254-256,13.541129,52.435031
400,8089056,Berlin-Blankenburg,4,Berlin,Berlin,13129,Bahnhofstraße 1,13.44333,52.591164
401,8089057,Berlin-Buch,4,Berlin,Berlin,13125,Wiltbergstr. 29,13.492286,52.636162
402,8010403,Berlin-Charlottenburg,3,Berlin,Berlin,10627,Stuttgarter Platz 36,13.3023298,52.5042126
403,8089060,Berlin-Friedrichshagen,4,Berlin,Berlin,12587,Fürstenwalder Damm 484,13.6246,52.457247
404,8089061,Berlin-Frohnau,4,Berlin,Berlin,13465,Ludolfinger Plattz,13.289934,52.632758
405,8089063,Berlin-Grünau,4,Berlin,Berlin,12527,Adlergestell/Wassersportallee,13.573497,52.413028
406,8089062,Berlin-Grunewald,4,Berlin,Berlin,14193,Am Bahnhof Grunewald,13.26172,52.488693
407,8089109,Berlin-Halensee,4,Berlin,Berlin,10711,Kurfürstendamm 129a-b,13.290326,52.496254
408,8089064,Berlin-Hermsdorf,4,Berlin,Berlin,13467,Bahnhofsplatz,13.30769,52.617782
409,8011901,Berlin-Hohenschönhausen,3,Berlin,Berlin,13051,Falkenberger Chaussee 82,13.5124218,52.5660016
410,8010035,Berlin-Karlshorst,4,Berlin,Berlin,10318,Treskowallee,13.5279465,52.4797942
411,8011046,Berlin-Karow,4,Berlin,Berlin,13125,Bahnhofstr. 1,13.469204,52.614884
412,8089068,Berlin-Kaulsdorf,4,Berlin,Berlin,12621,Heinrich-Grüber-Str.1,13.58894,52.512093
413,8089069,Berlin-Köpenick,4,Berlin,Berlin,12555,Bahnhofstr. 1,13.580942,52.45861
414,8010036,Berlin-Lichtenberg,2,Berlin,Berlin,10317,Weitlingstr. 22,13.4966934,52.5101355
415,8089071,Berlin-Lichterfelde West,4,Berlin,Berlin,12205,Hans-Sachs-Str.,13.293732,52.44335
416,8011343,Berlin-Mahlsdorf,3,Berlin,Berlin,12623,Hönower Str. 83-85,13.611417,52.512107
417,8089074,Berlin-Marienfelde,5,Berlin,Berlin,12277,Marienfelder Allee,13.375127,52.423634
418,8089075,Berlin-Marzahn,4,Berlin,Berlin,12681,Märkische Allee,13.541341,52.543608
419,8089077,Berlin-Neukölln,3,Berlin,Berlin,12055,Karl-Marx-Straße 229,13.44306,52.46942
420,8089080,Berlin-Pankow,5,Berlin,Berlin,13187,Florastr. 52,13.41077,52.566477
421,8089084,Berlin-Rummelsburg,4,Berlin,Berlin,10317,Nöldnerstr. 20,13.478362,52.501309
422,8089085,Berlin-Schlachtensee,4,Berlin,Berlin,14129,Am Schlachtensee/ Altvaterstraße,13.215025,52.439976
423,8089474,Schöneberg,4,Berlin,Berlin,10827,Dominicusstr.41,13.352068,52.479377
424,8010041,Berlin-Schöneweide Pbf,3,Berlin,Berlin,12439,Cajamarcaplatz 1,13.509395,52.455127
425,8089087,Berlin-Schönholz,4,Berlin,Berlin,13409,Provinzstr.62,13.381111,52.571422
426,8010404,Berlin-Spandau,2,Berlin,Berlin,13597,Seegefelder Str. 1,13.1968975,52.5346481
427,8089088,Berlin-Spindlersfeld,5,Berlin,Berlin,12555,Ernst-Grube-Straße 2,13.561448,52.447162
428,8013021,Berlin-Staaken,6,Berlin,Berlin,13591,Nennhauser Damm  1,13.141367,52.537693
429,8089090,Berlin-Tempelhof,4,Berlin,Berlin,12099,Tempelhofer Damm 106,13.384547,52.470967
430,8010405,Berlin-Wannsee,2,Berlin,Berlin,14109,Kronprinzessinnenweg 250,13.1795275,52.4209723
431,8089095,Berlin-Wilhelmsruh,4,Berlin,Berlin,13158,Lengederstr. 47,13.362976,52.581447
432,8089098,Berlin-Zehlendorf,4,Berlin,Berlin,14165,Teltower Damm,13.258659,52.431067
433,8000908,Berliner Tor,3,Hamburg,Hamburg,20099,Berlinertordamm 10,10.02463,53.55287
434,8000909,Bermatingen-Ahausen,6,Baden-Württemberg,Bermatingen,88697,Bahnhofstr. 18,9.345157,47.730488
435,8013470,Bernau (b Berlin),3,Brandenburg,Bernau bei Berlin,16321,Bahnhofsplatz 1,13.5926414,52.6755689
436,8000911,Bernau a. Chiemsee,5,Bayern,Bernau a. Chiemsee,83233,Bahnhofplatz 3,12.380957,47.816482
437,8010043,Bernburg Hbf,5,Sachsen-Anhalt,Bernburg,06404,Bahnhofstr. 1,11.751455,51.79612
438,8011169,Bernburg-Strenzfeld,6,Sachsen-Anhalt,Bernburg,06406,Magdeburger Chaussee,11.717645,51.819892
439,8011170,Bernburg-Waldau Hp,7,Sachsen-Anhalt,Bernburg,06406,Magdeburger Str. 1,11.723312,51.805781
440,8000913,Berne,6,Niedersachsen,Berne,27804,Bahnhofstr. 4,8.475368,53.183779
441,8000918,Bernried,6,Bayern,Bernried,82347,Bahnhofstraße 25,11.283658,47.861387
442,8011172,Bernterode,6,Thüringen,Bernterode,37355,Bahnhofstr.18,10.479945,51.405465
443,8000919,Bersenbrück,6,Niedersachsen,Bersenbrück,49593,Am Bahnhof 10,7.942405,52.551242
444,8010044,Berthelsdorf (Erzgeb),7,Sachsen,Weißenborn/Erzgebirge,09600,Bahnhofstr. 38,13.363608,50.875591
445,8000921,Berzhahn,7,Rheinland-Pfalz,Berzhahn,56459,Bahnhofstr. 11,8.006031,50.539891
446,8000923,Besch,6,Saarland,Perl-Besch,66706,Bischof-Walo-Str.19,6.372303,49.504391
447,8000925,Besigheim,5,Baden-Württemberg,Besigheim,74354,Weinstraße 2,9.136645,48.997723
448,8000926,Besseringen,6,Saarland,Merzig,66663,Brückenstr. 34,6.602559,49.475974
449,8011173,Bestensee,6,Brandenburg,Bestensee,15741,Bahnhofstr.,13.63492,52.242129
450,8000927,Bestwig,6,Nordrhein-Westfalen,Bestwig,59909,Bundesstraße 139,8.397839,51.361913
451,8089006,Betriebsbahnhof Berlin-Rummelsburg,4,Berlin,Berlin,10317,Hönower Weg 2,13.497786,52.493827
452,8089007,Johannisthal,4,Berlin,Berlin,12439,Adlergestell 103,13.52368,52.446905
453,8000928,Bettmannsäge,7,Bayern,Regen,94209,Waldbahnstr. 40,13.186274,48.997687
454,8000034,Betzdorf (Sieg),3,Rheinland-Pfalz,Betzdorf ,57518,Bahnhofstr. 1,7.87005,50.789294
455,8010046,Beucha,6,Sachsen,Brandis,04821,August-Bebel-Str. 62,12.573133,51.32362
456,8000932,Beuggen,6,Baden-Württemberg,Rheinfelden (Baden),79618,Kastanienweg 1,7.810915,47.581906
457,8011177,Beuna (Geiseltal),6,Sachsen-Anhalt,Beuna (Geiseltal),06217,Naumburger Str. 30,11.9627622,51.3228096
458,8011178,Beuren,6,Thüringen,Leinefelde-Worbis,37327,Burgstr. 3,10.279034,51.377127
459,8000933,Beuron,7,Baden-Württemberg,Beuron,88631,Wolterstr. 16,8.97189,48.048791
460,8000934,Beutelsbach,5,Baden-Württemberg,Weinstadt,71384,Oberlinstr.1,9.386029,48.810293
461,8011179,Beutersitz,6,Brandenburg,Uebigau-Wahrenbrück,04924,Am Bahnhof 2,13.360724,51.590359
462,8000941,Bexbach,5,Saarland,Bexbach,66450,Bahnhofstr. 39,7.254456,49.345698
463,8011181,Beyendorf,7,Sachsen-Anhalt,Magdeburg,39120,Bahnhofstr. 1,11.63105,52.061145
464,8000942,Biberach (Baden),5,Baden-Württemberg,Biberach ,77781,Eisenbahnstr. 16,8.032762,48.338388
465,8000943,Biberach (Riß),4,Baden-Württemberg,Biberach (Riß),88400,Am Bahnhof 1,9.793127,48.101845
466,8000503,Biblis,4,Hessen,Biblis,68647,Lindenstr. 2,8.450413,49.688881
467,8011183,Bibra,7,Thüringen,Bibra,98631,Bahnhofstraße 1,10.444326,50.468757
468,8000945,Bichl,6,Bayern,Bichl,83673,Bahnhofstr. 17,11.408769,47.723815
469,8000948,Bickenbach (Bergstr),5,Hessen,Bickenbach,64404,Bahnhofstr. 77,8.603415,49.759632
470,8000951,Biebesheim,5,Hessen,Biebesheim,64585,Eisenbahnstr. 8,8.473978,49.781977
471,8010047,Biederitz,5,Sachsen-Anhalt,Biederitz,39175,Heyrothsberger Str. 1,11.716466,52.15271
472,8000036,Bielefeld Hbf,2,Nordrhein-Westfalen,Bielefeld,33602,Am Bahnhof 1b,8.532722,52.029261
473,8000953,Bielefeld Ost,6,Nordrhein-Westfalen,Bielefeld,33609,Am Ostbahnhof 1,8.559416,52.024013
474,8011184,Biendorf,6,Sachsen-Anhalt,Biendorf,06408,Bahnhofstr. 2,11.856411,51.756861
475,8000955,Bienenbüttel,5,Niedersachsen,Bienenbüttel,29553,Bahnhofstr.1,10.484714,53.142127
476,8011185,Bienenmühle,6,Sachsen,Bienenmühle,09623,Bahnhofstr. 1,13.528533,50.740399
477,8000357,Bierbach,7,Saarland,Blieskastel,66440,Parkstr. 3,7.282011,49.26189
478,8000957,Bieren-Rödinghausen,7,Nordrhein-Westfalen,Rödinghausen,32289,Bahnhofstr.84,8.516964,52.239275
479,8000959,Bieringen,6,Baden-Württemberg,Rottenburg ,72108,Allmandstr. 60,8.860915,48.449029
480,8000696,Bad Aibling Kurpark,6,Bayern,Bad Aibling,83043,Professor-Kurt-Huber-Strasse,12.013823,47.857617
