,stationID,stationCategory,names,state,city,postalCode,street,position_long,position_lat
228,1294,CATEGORY_6,Dortmund-Tierpark,Nordrhein-Westfalen,Dortmund,44225,Am Bahnhof Tierpark,7.461995,51.478193
229,1295,CATEGORY_4,Dortmund-Universität,Nordrhein-Westfalen,Dortmund,44227,Universitätsgelände,7.417708,51.49274
230,1296,CATEGORY_6,Dortmund-West,Nordrhein-Westfalen,Dortmund,44137,Lange Str.,7.438938,51.509652
231,1297,CATEGORY_4,Dortmund Signal-Iduna-Park,Nordrhein-Westfalen,Dortmund,44139,Bolmker Weg,7.457573,51.490728
232,1298,CATEGORY_6,Dortmund-Aplerbeck,Nordrhein-Westfalen,Dortmund,44287,Wittbräucker Str.,7.553189,51.490151
233,1299,CATEGORY_6,Dortmund-Aplerbeck Süd,Nordrhein-Westfalen,Dortmund,44287,Mondstr.,7.549982,51.484437
234,13,CATEGORY_6,Adelsdorf (Mittelfr),Bayern,Neuhof a.d.Zenn,90616,Adelsdorf - St,10.687041,49.474944
235,130,CATEGORY_6,Altshausen,Baden-Württemberg,Altshausen,88361,Bahnhof,9.551478,47.930711
236,1300,CATEGORY_5,Dortmund-Barop,Nordrhein-Westfalen,Dortmund,44225,Baroper Bahnhofstr.,7.431298,51.476954
237,1301,CATEGORY_6,Dortmund-Bövinghausen,Nordrhein-Westfalen,Dortmund,44388,Merklinder Str.,7.327477,51.519036
238,1302,CATEGORY_5,Dortmund-Brackel,Nordrhein-Westfalen,Dortmund,44309,Westfälische Str.,7.550083,51.520757
239,1303,CATEGORY_5,Dortmund-Derne,Nordrhein-Westfalen,Dortmund,44329,Hostedder Str.,7.528822,51.567716
240,1304,CATEGORY_3,Dortmund-Dorstfeld,Nordrhein-Westfalen,Dortmund,44149,Wittener Str.,7.424864,51.509376
241,1305,CATEGORY_4,Dortmund-Dorstfeld Süd,Nordrhein-Westfalen,Dortmund,44149,Friederich Henkel Weg,7.420017,51.500632
242,1306,CATEGORY_4,Dortmund-Hörde,Nordrhein-Westfalen,Dortmund,44263,Hörder Bahnhofstr.,7.500029,51.487782
243,1307,CATEGORY_6,Dortmund-Huckarde,Nordrhein-Westfalen,Dortmund,44369,Aspeystr.,7.402353,51.532623
244,1308,CATEGORY_7,Dortmund-Huckarde Nord,Nordrhein-Westfalen,Dortmund,44369,Altfriedstr.,7.415095,51.533667
245,1309,CATEGORY_6,Dortmund-Kirchderne,Nordrhein-Westfalen,Dortmund,44143,Rüschebrink Str.,7.510105,51.547075
246,131,CATEGORY_6,Altstädten (Allgäu),Bayern,Sonthofen,87527,Untere Ebnat,10.280907,47.48855
247,1310,CATEGORY_6,Dortmund-Kirchhörde,Nordrhein-Westfalen,Dortmund,44229,Hagener Str.,7.457764,51.464241
248,1311,CATEGORY_4,Dortmund-Kley,Nordrhein-Westfalen,Dortmund,44149,Kleyer-Weg,7.365374,51.489467
249,1312,CATEGORY_6,Dortmund-Körne,Nordrhein-Westfalen,Dortmund,44143,Kirschbaumweg,7.51537,51.51343
250,1313,CATEGORY_6,Dortmund-Körne West,Nordrhein-Westfalen,Dortmund,44143,Berthold-Hof,7.502409,51.509939
251,1314,CATEGORY_6,Dortmund-Kruckel,Nordrhein-Westfalen,Dortmund,44229,Kruckeler Str.,7.415529,51.458332
252,1315,CATEGORY_4,Dortmund-Kurl,Nordrhein-Westfalen,Dortmund,44319,Mühlacker-Str.,7.585291,51.556979
253,1316,CATEGORY_6,Dortmund-Löttringhausen,Nordrhein-Westfalen,Dortmund,44229,Hellerstr.,7.447228,51.451655
254,1317,CATEGORY_7,Dortmund-Lütgendortmund Nord,Nordrhein-Westfalen,Dortmund,44388,Westricher Str.,7.342401,51.508523
255,1318,CATEGORY_6,Dortmund-Marten,Nordrhein-Westfalen,Dortmund,44379,Hageney Str.,7.374408,51.514462
256,1319,CATEGORY_6,Dortmund-Marten Süd,Nordrhein-Westfalen,Dortmund,44379,Schulte Heuthaus-Str.,7.387479,51.507984
257,132,CATEGORY_7,Alttann,Baden-Württemberg,Wolfegg,88364,Birkenallee,9.793037,47.841214
258,1320,CATEGORY_4,Dortmund-Mengede,Nordrhein-Westfalen,Dortmund,44359,Castroper Str.,7.374374,51.570345
259,1321,CATEGORY_5,Dortmund-Nette/Oestrich,Nordrhein-Westfalen,Dortmund,44359,Haberlandstr.,7.377731,51.561495
260,1322,CATEGORY_4,Dortmund-Oespel,Nordrhein-Westfalen,Dortmund,44149,Auf der Linnert,7.383811,51.488397
261,1323,CATEGORY_6,Dortmund-Rahm,Nordrhein-Westfalen,Dortmund,44369,Rahmer Str.,7.395252,51.525728
262,1324,CATEGORY_5,Dortmund-Scharnhorst,Nordrhein-Westfalen,Dortmund,44328,Flughafenstr.,7.536564,51.538373
263,1325,CATEGORY_6,Dortmund-Sölde,Nordrhein-Westfalen,Dortmund,44289,Jasminstr.,7.589205,51.49546
264,1326,CATEGORY_6,Dortmund-Westerfilde,Nordrhein-Westfalen,Dortmund,44357,Westerfilder Str.,7.380213,51.548334
265,1327,CATEGORY_6,Dortmund-Wickede,Nordrhein-Westfalen,Dortmund,44319,Wickeder Hellweg,7.62466,51.53393
266,1328,CATEGORY_6,Dortmund-Wickede West,Nordrhein-Westfalen,Dortmund,44319,Bebelstr.,7.607215,51.529455
267,1329,CATEGORY_6,Dortmund-Wischlingen,Nordrhein-Westfalen,Dortmund,44149,Höfkerstr.,7.412863,51.51929
268,133,CATEGORY_3,Alzey,Rheinland-Pfalz,Alzey,55232,Bahnhofstr.,8.109749,49.7502
269,1330,CATEGORY_6,Dorum (Kr Cuxhaven),Niedersachsen,Dorum,27632,Bahnhofstr.,8.575801,53.688743
270,1331,CATEGORY_7,Dossow (Prign),Brandenburg,Wittstock/DosseOT Dossow,16909,Bahnhofstr.,12.520886,53.121209
271,1332,CATEGORY_7,Dottenheim,Bayern,Dietersheim,91463,Am Bahnhof,10.522573,49.547496
272,1333,CATEGORY_6,Drahnsdorf,Brandenburg,Drahnsdorf,15938,Bahnhofstr.,13.58125,51.915391
273,1337,CATEGORY_6,Drebkau,Brandenburg,Drebkau,03116,Bahnhofstr.,14.22313,51.655084
274,1338,CATEGORY_6,Dreieich-Dreieichenhain,Hessen,Dreieich,63303,Bahnstraße,8.708693,49.998468
275,1339,CATEGORY_6,Dreileben-Drackenstedt,Sachsen-Anhalt,Drackenstedt,39365,Bahnhofstr.,11.341559,52.143852
276,134,CATEGORY_5,Amberg,Bayern,Amberg,92224,Kaiser-Ludwig-Ring,11.862902,49.447616
277,1341,CATEGORY_5,Drensteinfurt,Nordrhein-Westfalen,Drensteinfurt,48317,Bahnhofsplatz,7.733609,51.799158
278,1342,CATEGORY_6,Dresden Grenzstraße,Sachsen,Dresden,01109,Grenzstr.,13.777737,51.128298
279,1343,CATEGORY_1,Dresden Hbf,Sachsen,Dresden,01069,Wiener Platz,13.732035,51.040563
280,1344,CATEGORY_5,Dresden Industriegelände,Sachsen,Dresden,01129,Königsbrücker Straße,13.762772,51.087456
281,1345,CATEGORY_4,Dresden Mitte,Sachsen,Dresden,01067,Jahnstraße,13.724109,51.056168
282,1346,CATEGORY_6,Dresden-Cotta,Sachsen,Dresden,01067,Hamburger Str.,13.683298,51.062157
283,1347,CATEGORY_5,Dresden-Dobritz,Sachsen,Dresden,01237,Moränenende,13.808477,51.011614
284,1348,CATEGORY_5,Dresden-Friedrichstadt,Sachsen, Dresden,01067,Waltherstraße,13.708151,51.056034
285,135,CATEGORY_6,Münster-Amelsbüren,Nordrhein-Westfalen,Münster-Amelsbüren,48163,Deermannstr.,7.598897,51.883662
286,1350,CATEGORY_6,Dresden-Kemnitz,Sachsen,Dresden,01157,Meißner Landstr.,13.668919,51.073084
287,1351,CATEGORY_4,Dresden-Klotzsche,Sachsen,Dresden,01109,Zur neuen Brücke,13.78911,51.114667
288,1352,CATEGORY_2,Dresden-Neustadt,Sachsen,Dresden,01097,Schlesischer Platz,13.740701,51.065899
289,1353,CATEGORY_5,Dresden-Niedersedlitz Hp,Sachsen,Dresden,01259,Bahnhofstr.,13.828399,50.999654
290,1354,CATEGORY_5,Dresden-Pieschen,Sachsen,Dresden,01127,Leisniger Platz,13.725527,51.081859
291,1355,CATEGORY_5,Dresden-Plauen,Sachsen,Dresden,01187,Altplauen,13.70317,51.02963
292,1356,CATEGORY_5,Dresden-Reick,Sachsen,Dresden,01237,Oskar-Röder-Str.,13.790514,51.021317
293,1357,CATEGORY_6,Dresden-Stetzsch,Sachsen,Dresden,01157,Am Urnenfeld,13.6518645,51.0804797
294,1358,CATEGORY_5,Dresden-Strehlen,Sachsen,Dresden,01219,Oskarstr.,13.761861,51.030677
295,1359,CATEGORY_5,Dresden-Trachau,Sachsen,Dresden,01129,Am Trachauer Bahnhof,13.7038779,51.0899655
296,1360,CATEGORY_5,Dresden-Zschachwitz,Sachsen,Dresden,01259,Fritz-Schreiter-Str.,13.84493,50.989652
297,1362,CATEGORY_6,Dreye,Niedersachsen,Weyhe,28844,An der Dreyer Str.,8.871103,53.018425
298,1364,CATEGORY_7,Drohndorf-Mehringen,Sachsen-Anhalt,Mehringen,06456,Bahnhofstr.,11.515648,51.721692
299,1370,CATEGORY_6,Ducherow,Mecklenburg-Vorpommern,Ducherow,17398,Am Bahnhof,13.796021,53.766135
300,1371,CATEGORY_5,Duckterath,Nordrhein-Westfalen,Bergisch Gladbach,51427,Damaschkestr.,7.103496,50.984815
301,1372,CATEGORY_5,Rodgau-Dudenhofen,Hessen,Rodgau-Dudenhofen (b Offe,63110,Karlstr.,8.884482,50.010661
302,1373,CATEGORY_5,Dudweiler,Saarland,Saarbrücken,66125,Bahnhofstr.,7.027351,49.277299
303,1374,CATEGORY_1,Duisburg Hbf,Nordrhein-Westfalen,Duisburg,47051,Portsmouthplatz,6.775903,51.429785
304,1375,CATEGORY_5,Duisburg Schlenk,Nordrhein-Westfalen,Duisburg,47055,Im Schlenk,6.773206,51.401781
305,1376,CATEGORY_7,Duisburg-Bissingheim,Nordrhein-Westfalen,Duisburg,47279,Bissingheimer Str.,6.808067,51.392175
306,1377,CATEGORY_4,Duisburg-Buchholz,Nordrhein-Westfalen,Duisburg,47249,Sittardsberger Allee,6.775406,51.382919
307,1379,CATEGORY_4,Duisburg-Großenbaum,Nordrhein-Westfalen,Duisburg,47269,Großenbaumer Allee,6.77747,51.364774
308,138,CATEGORY_6,Amorbach,Bayern,Amorbach,63916,Am Bahnhof,,
309,1380,CATEGORY_5,Duisburg-Hochfeld Süd,Nordrhein-Westfalen,Duisburg,47055,Wanheimerstr.,6.753408,51.409
310,1381,CATEGORY_6,Duisburg-Meiderich Ost,Nordrhein-Westfalen,Duisburg,47138,Bügelstr.,6.800789,51.468855
311,1382,CATEGORY_4,Duisburg-Meiderich Süd,Nordrhein-Westfalen,Duisburg,47137,Singstr.,6.780191,51.468831
312,1383,CATEGORY_6,Duisburg-Obermeiderich,Nordrhein-Westfalen,Duisburg,47138,Obermeidericherstr.,6.821232,51.468792
313,1384,CATEGORY_5,Duisburg-Rahm,Nordrhein-Westfalen,Duisburg,47269,Am Rahmer Bach,6.779924,51.346835
314,1386,CATEGORY_6,Duisburg-Ruhrort,Nordrhein-Westfalen,Duisburg,47119,Friedrich-Ebert-Str.,6.736015,51.45728
315,1387,CATEGORY_6,Duisburg-Wedau,Nordrhein-Westfalen,Duisburg,47279,Wedauer Brücke,6.803575,51.399253
316,1388,CATEGORY_7,Duisburg-Entenfang,Nordrhein-Westfalen,Duisburg,47279,Bissingheimer Str.,6.813422,51.377123
317,1389,CATEGORY_5,Viersen-Dülken,Nordrhein-Westfalen,Viersen,41751,Am Bahnhof,6.33793,51.257149
318,139,CATEGORY_5,Ampfing,Bayern,Ampfing,84539,Münchner Str.,12.410919,48.253949
319,1390,CATEGORY_4,Dülmen,Nordrhein-Westfalen,Dülmen,48249,Bahnhofstr.,7.295765,51.827676
320,1391,CATEGORY_6,Durach,Bayern,Durach,87471,Bahnhofstr.,10.343797,47.696452
321,1392,CATEGORY_3,Düren,Nordrhein-Westfalen,Düren,52351,Hauptbahnhof,6.482451,50.809517
322,1393,CATEGORY_5,Durmersheim,Baden-Württemberg,Durmersheim,76448,Bahnhofstr.,8.272631,48.928904
323,1396,CATEGORY_6,Dürrnhaar,Bayern,Aying,85653,Biechlweg,11.736607,47.993954
324,1397,CATEGORY_6,Dürrröhrsdorf,Sachsen,Dürrröhrsdorf-Dittersbach,01833,Bahnhofstr.,14.00738,51.028138
325,1399,CATEGORY_3,Düsseldorf-Benrath,Nordrhein-Westfalen,Düsseldorf,40597,Heubesstr.,6.878931,51.162293
326,14,CATEGORY_6,Adelsheim Nord,Baden-Württemberg,Osterburken,74706,Osterburkener Str.,9.392754,49.42149
327,140,CATEGORY_6,Amsdorf,Sachsen-Anhalt,Amsdorf,06317,Chausseestr.,11.71979,51.463561
328,1400,CATEGORY_3,Düsseldorf Flughafen,Nordrhein-Westfalen,Düsseldorf,40474,Ahrensplatz,6.786836,51.292009
329,1401,CATEGORY_1,Düsseldorf Hbf,Nordrhein-Westfalen,Düsseldorf,40210,Konrad-Adenauer-Platz,6.794319,51.219962
330,1402,CATEGORY_5,Düsseldorf Volksgarten,Nordrhein-Westfalen,Düsseldorf,40227,Kruppstr.,6.791978,51.210138
331,1403,CATEGORY_4,Düsseldorf Wehrhahn,Nordrhein-Westfalen,Düsseldorf,40211,Am Wehrhahn,6.798173,51.228447
332,1404,CATEGORY_4,Düsseldorf Zoo,Nordrhein-Westfalen,Düsseldorf,40211,Schinkelstr.,6.796924,51.236962
333,1405,CATEGORY_4,Düsseldorf-Bilk,Nordrhein-Westfalen,Düsseldorf,40217,Friedrichstr.,6.775578,51.207994
334,1406,CATEGORY_3,Düsseldorf-Derendorf,Nordrhein-Westfalen,Düsseldorf,40470,Münsterstr.,6.794512,51.247624
335,1407,CATEGORY_5,Düsseldorf-Eller,Nordrhein-Westfalen,Düsseldorf,40627,Vennhauser Allee,6.851927,51.20267
336,1408,CATEGORY_5,Düsseldorf-Eller Mitte,Nordrhein-Westfalen,Düsseldorf,40229,Gumbertstr.,6.838607,51.202058
337,1409,CATEGORY_5,Düsseldorf-Eller Süd,Nordrhein-Westfalen,Düsseldorf,40229,Flottenstr.,6.836128,51.198072
338,141,CATEGORY_6,Amstetten (Württ),Baden-Württemberg,Amstetten (Württ),73340,Am Bahnhof,9.872965,48.578328
339,1410,CATEGORY_5,Düsseldorf-Flingern,Nordrhein-Westfalen,Düsseldorf,40235,Dorotheenstr.,6.81028426,51.2262413
340,1411,CATEGORY_5,Düsseldorf-Friedrichstadt,Nordrhein-Westfalen,Düsseldorf,40215,Oberbilker Allee,6.78905725,51.2119748
341,1412,CATEGORY_5,Düsseldorf-Garath,Nordrhein-Westfalen,Düsseldorf,40595,Fritz-Erler-Str.,6.897675,51.143626
342,1413,CATEGORY_5,Düsseldorf-Gerresheim,Nordrhein-Westfalen,Düsseldorf,40625,Heyestr.,6.863933,51.220361
343,1414,CATEGORY_5,Düsseldorf-Hamm,Nordrhein-Westfalen,Düsseldorf,40221,Kuhstr.,6.740335,51.21077
344,1415,CATEGORY_5,Düsseldorf-Hellerhof,Nordrhein-Westfalen,Düsseldorf,40595,Hellerhofweg,6.908277,51.133036
345,1416,CATEGORY_5,Düsseldorf-Oberbilk,Nordrhein-Westfalen,Düsseldorf,40591,Siegburger Str.,6.808678,51.208047
346,1417,CATEGORY_5,Düsseldorf-Rath,Nordrhein-Westfalen,Düsseldorf,40472,Westfalenstr.,6.821063,51.264124
347,1418,CATEGORY_5,Düsseldorf-Rath Mitte,Nordrhein-Westfalen,Düsseldorf,40472,Münsterstr.,6.808398,51.261136
348,1419,CATEGORY_4,Düsseldorf-Reisholz,Nordrhein-Westfalen,Düsseldorf,40599,Henkelstr.,6.860953,51.180782
349,142,CATEGORY_7,Amtshainersdorf,Sachsen,Sebnitz - Amtshainersdorf,01855,Hohnsteiner Straße,14.232364,50.966322
350,1420,CATEGORY_4,Düsseldorf-Unterrath,Nordrhein-Westfalen,Düsseldorf,40468,Hamborner Str.,6.788783,51.276732
351,1421,CATEGORY_5,Düsseldorf Völklinger Straße,Nordrhein-Westfalen,Düsseldorf,40219,Völklinger Str.,6.760431,51.210208
352,1422,CATEGORY_6,Dußlingen,Baden-Württemberg,Dußlingen,72144,Bahnhofstr.,9.058444,48.452408
353,1424,CATEGORY_6,Dutenhofen (Kr Wetzlar),Hessen,Wetzlar,35582,Bahnhofstr.,8.598905,50.56445
354,1425,CATEGORY_7,Dütschow,Mecklenburg-Vorpommern,Spornitz,19372,Dorfstraße,11.678565,53.40194
355,1427,CATEGORY_6,Ebelsbach-Eltmann,Bayern,Ebelsbach,97500,Bahnhofstraße,10.669614,49.982672
356,1428,CATEGORY_5,Ebenhausen (Unterfr),Bayern,Oerlenbach,97714,Bahnhofstr.,10.13804,50.131305
357,1429,CATEGORY_6,Ebenhausen-Schäftlarn,Bayern,Schäftlarn,82067,Poststr.,11.453608,47.978686
358,1430,CATEGORY_7,Ebenhofen,Bayern,Biessenhofen,87640,Bahnhofstr.,10.618479,47.814818
359,1431,CATEGORY_5,Ebensfeld,Bayern,Ebensfeld,96250,Bahnhofstr.,10.954725,50.068731
360,1432,CATEGORY_3,Eberbach,Baden-Württemberg,Eberbach,69412,Bahnhofplatz,8.984152,49.465768
361,1433,CATEGORY_6,Ebermannstadt,Bayern,Ebermannstadt,91320,Bahnhofplatz,11.186873,49.776801
362,1434,CATEGORY_7,Ebermergen,Bayern,Harburg (Schwaben),86655,Bahnweg,10.71096,48.75621
363,1435,CATEGORY_7,Ebern,Bayern,Ebern,96106,Häfnergasse,10.796719,50.094163
364,1438,CATEGORY_4,Ebersbach (Fils),Baden-Württemberg,Ebersbach (Fils),73061,Bahnhofstr.,9.526582,48.71612
365,1439,CATEGORY_5,Ebersbach (Sachs),Sachsen,Ebersbach,02730,Bahnhofstraße,14.578802,51.004378
366,144,CATEGORY_3,Andernach,Rheinland-Pfalz,Andernach,56626,Kurfürstendamm,7.404839,50.434542
367,1440,CATEGORY_4,Ebersberg (Oberbay),Bayern,Ebersberg (Oberbay),85560,Bahnhofstr.,11.970243,48.07497
368,1441,CATEGORY_7,Ebersbrunn,Sachsen,Lichtentanne,08115,Bahnhofstr.,12.443215,50.651373
369,1442,CATEGORY_6,Ebersdorf (b Coburg),Bayern,Ebersdorf (b Coburg),96237,Bahnhofstraße,11.064643,50.224271
370,1444,CATEGORY_3,Eberswalde Hbf,Brandenburg,Eberswalde,16225,Bahnhofsring,13.797062,52.834021
371,1445,CATEGORY_7,Ebertsheim,Rheinland-Pfalz,Ebertsheim,67280,Bahnhofstr.,8.108237,49.564004
372,1446,CATEGORY_6,Ebing,Bayern,Rattelsdorf,96179,Bahnhofstr.,10.913846,50.001535
373,1447,CATEGORY_6,Ebringen,Baden-Württemberg,Schallstadt,79227,Ebringerstr.,7.76818,47.96036
374,1448,CATEGORY_6,Ebstorf (Kr Uelzen),Niedersachsen,Ebstorf,29574,Brüggerfeld,10.41695,53.017192
375,1449,CATEGORY_6,Echem,Niedersachsen,Echem,21379,Dorfstraße,10.537198,53.337006
376,145,CATEGORY_5,Anderten-Misburg,Niedersachsen,Hannover-Anderten,30559,Anderterstraße,9.861109,52.369161
377,1450,CATEGORY_5,Eching,Bayern,Eching,84174,Am Bahnhof,11.616754,48.302992
378,1451,CATEGORY_4,Echterdingen,Baden-Württemberg,Echterdingen,70771,Filderbahnstrasse,9.169164,48.692152
379,1452,CATEGORY_6,Echzell,Hessen,Echzell,61209,Bahnhofstr.,8.891312,50.390719
380,1453,CATEGORY_7,Eckardtsleben,Thüringen,Bad Langensalza,99947,An der Bahnhofstraße,10.682123,51.066093
381,1455,CATEGORY_7,Eckartsberga (Thür),Thüringen,Reisdorf,99518,Am Bahnhof,,
382,1456,CATEGORY_6,Eckartshausen-Ilshofen,Baden-Württemberg,Eckartshausen-Ilshofen,74532,Am Bahnhof,9.936645,49.152317
383,1457,CATEGORY_5,Eckernförde,Schleswig-Holstein,Eckernförde,24340,Reeperbahn,9.835115,54.4676
384,1458,CATEGORY_7,Eckersmühlen,Bayern,Roth,91154,Eckersmühlener Hauptstr.,11.137947,49.215472
385,1459,CATEGORY_5,Eddersheim,Hessen,Hattersheim am Main,65795,Bahnhofstr.,8.456741,50.039492
386,146,CATEGORY_6,Leipzig Anger-Crottendorf,Sachsen,Leipzig,04318,Am Güterring,12.4205107,51.332435
387,1460,CATEGORY_6,Edelfingen,Baden-Württemberg,Bad Mergentheim,97980,Wilhelm-Frank-Straße,,
388,1461,CATEGORY_6,Edenkoben,Rheinland-Pfalz,Edenkoben,67480,Staatsstr.,8.14062,49.282053
389,1462,CATEGORY_6,Edesheim (Pfalz),Rheinland-Pfalz,Edesheim,67483,Eisenbahnstr.,8.139075,49.263736
390,1463,CATEGORY_6,Ediger-Eller,Rheinland-Pfalz,Ediger-Eller,56814,Am Bahnhof,7.139598,50.104697
391,1464,CATEGORY_6,Edingen (Kr Wetzlar),Hessen,Sinn,35764,Brückenstr.,8.32306087,50.6322566
392,1465,CATEGORY_6,Edle Krone,Sachsen,Edle Krone,01774,Bahnhof,13.583632,50.950015
393,1466,CATEGORY_6,Edling,Bayern,Edling,83533,Bahnstraße,,
394,1467,CATEGORY_7,Effelder (Thür),Thüringen,Effelder (Thür),96528,Bahnhofstr.,11.075849,50.379875
395,1468,CATEGORY_7,Effolderbach,Hessen,Ortenberg,63683,Stockheimer Str.,9.007483,50.338192
396,1469,CATEGORY_5,Efringen-Kirchen,Baden-Württemberg,Efringen-Kirchen,79588,Bahnhofstr.,7.563918,47.655619
397,147,CATEGORY_6,Angermund,Nordrhein-Westfalen,Düsseldorf,40489,An den Linden,6.781857,51.330748
398,1471,CATEGORY_5,Egelsbach,Hessen,Egelsbach,63329,Georg-Wesag-Straße,8.6536324,49.9691127
399,1472,CATEGORY_6,Egersdorf,Bayern,Cadolzburg,90556,Bahnhofsstr.,10.887385,49.464638
400,1473,CATEGORY_5,Egestorf (Deister),Niedersachsen,Barsinghausen,30890,Rosenstr.,9.514485,52.278585
401,1474,CATEGORY_6,Eggenfelden,Bayern,Eggenfelden,84307,Bahnhofstraße,,
402,1475,CATEGORY_7,Eggersdorf,Sachsen-Anhalt,Eggersdorf,39221,Am Bahnhof,11.695948,51.975131
403,1476,CATEGORY_7,Eggesin,Mecklenburg-Vorpommern,Eggesin,17367,Am Bahnhof,14.073046,53.681825
404,1477,CATEGORY_6,Egglkofen,Bayern,Egglkofen,84546,Bahnhofstraße,,
405,1478,CATEGORY_5,Eggmühl,Bayern,Schierling,84069,Bahnhofstr.,12.182192,48.836497
406,1479,CATEGORY_6,Eggolsheim,Bayern,Eggolsheim,91330,Bahnhofstr.,11.0361421,49.775493
407,148,CATEGORY_3,Angermünde,Brandenburg,Angermünde,16278,Bahnhofsplatz,13.996361,53.015221
408,1481,CATEGORY_4,Eglharting,Bayern,Kirchseeon,85614,Forstweg,11.864291,48.082348
409,1482,CATEGORY_6,Egling,Bayern,Egling,86492,Bahnhofstr.,10.9765041,48.1908641
410,1483,CATEGORY_4,Ehingen (Donau),Baden-Württemberg,Ehingen (Donau),89584,Bahnhofstr.,9.72434,48.285677
411,1484,CATEGORY_7,Ehlenbruch,Nordrhein-Westfalen,Lage,32791,Ehlenbrucher Str.,8.741243,51.98127
412,1485,CATEGORY_5,Ehlershausen,Niedersachsen,Burgdorf,31303,Alte Bundesstr.,10.029596,52.523609
413,1486,CATEGORY_4,Ehningen (b Böblingen),Baden-Württemberg,Ehningen ,71139,Bahnhofstr.,8.94426,48.662682
414,1487,CATEGORY_7,Ehr,Rheinland-Pfalz,Ehr Halsenbach,56283,Bahnhofsstraße,7.571324,50.17572
415,1488,CATEGORY_5,Ehrang,Rheinland-Pfalz,Trier-Ehrang,54293,Ehrangerstraße,6.685808,49.802029
416,149,CATEGORY_6,Angern-Rogätz,Sachsen-Anhalt,Angern,39326,Am Bahnhof,11.759535,52.338464
417,1490,CATEGORY_6,Ehringen,Hessen,Volkmarsen,34471,Niederelsunger Straße,,
418,1491,CATEGORY_6,Ehringhausen (Kr Lippstadt),Nordrhein-Westfalen,Geseke,59591,Hauptstr.,8.44926,51.662813
419,1492,CATEGORY_6,Ehringshausen (Kr Wetzlar),Hessen,Ehringshausen,35630,Am Bahnhof,8.383841,50.595066
420,1493,CATEGORY_6,Ehringshausen (Oberhess),Hessen,Gemünden (Felda),35329,Hauptstraße,9.101862,50.70878
421,1494,CATEGORY_6,Eibau,Sachsen,Eibau,02739,Bahnhofstr.,14.64616,50.986501
422,1496,CATEGORY_6,Kreuztal-Eichen,Nordrhein-Westfalen,Kreuztal,57223,Eichenerstraße,7.977934,50.973864
423,1497,CATEGORY_6,Nidderau-Eichen,Hessen,Nidderau,61130,Eichwaldstraße,8.917491,50.255947
424,1498,CATEGORY_5,Eichenau (Oberbay),Bayern,Eichenau (Oberbay),82223,Bahnhofstr.,11.328277,48.179324
425,1499,CATEGORY_4,Eichenberg,Hessen,Neu-Eichenberg,37249,Bahnhofstr.,9.921482,51.374823
426,15,CATEGORY_6,Adelsheim Ost,Baden-Württemberg,Adelsheim,74740,Am Bahnhof,9.395127,49.403123
427,150,CATEGORY_6,Angersbach,Hessen,Wartenberg,36367,Bahnhofstr.,9.44726,50.63077
428,1500,CATEGORY_6,Eichenzell,Hessen,Eichenzell,36124,Fuldaer Straße 3 a,9.694717,50.494012
429,1501,CATEGORY_7,Eichhagen,Nordrhein-Westfalen,Olpe,57462,Stader Straße,7.836871,51.059167
430,1502,CATEGORY_6,Eicholzheim,Baden-Württemberg,Schefflenz,74850,Wingertstr.,9.290317,49.432439
431,1504,CATEGORY_4,Eichstätt Bahnhof,Bayern,Eichstätt,85072,Bahnhofstr.,11.16365,48.869879
432,1505,CATEGORY_7,Eichstätt Stadt,Bayern,Eichstätt,85072,Bahnhofplatz,11.179602,48.893296
433,1506,CATEGORY_7,Eichstedt (Altm),Sachsen-Anhalt,Eichstedt (Altm),39596,Lange Str.,11.854895,52.67485
434,1507,CATEGORY_5,Eichwalde,Brandenburg,Eichwalde,15732,Heinrich-Heine-Allee,13.615398,52.371352
435,1509,CATEGORY_6,Eickendorf,Sachsen-Anhalt,Eickendorf,39221,Bahnhofstr.,11.676878,51.946752
436,151,CATEGORY_6,Angersdorf,Sachsen-Anhalt,Angersdorf,06179,Bahnhofstraße,11.903139,51.460407
437,1511,CATEGORY_3,Eidelstedt,Hamburg,Hamburg,22525,Reichsbahnstr.,9.907097,53.595887
438,1512,CATEGORY_4,Eilenburg,Sachsen,Eilenburg,04838,Bahnhofstr.,12.6370132,51.4518507
439,1513,CATEGORY_5,Eilenburg Ost,Sachsen,Eilenburg,04838,Ostbahnhofstr.,12.667772,51.463424
440,1514,CATEGORY_6,Ehrang Ort,Rheinland-Pfalz,Trier-Ehrang,54293,Franziskusstraße,6.68832421,49.8093477
441,1515,CATEGORY_6,Eilendorf,Nordrhein-Westfalen,Aachen,52080,Hansmannstr.,6.154367,50.785561
442,1517,CATEGORY_5,Eilsleben (b Magdeburg),Sachsen-Anhalt,Eilsleben (b Magdeburg),39365,Bahnhofstr.,11.215214,52.150237
443,1518,CATEGORY_6,Eilvese,Niedersachsen,Neustadt am Rübenberge,31535,Eilveser Hauptstr.,9.428147,52.545215
444,1519,CATEGORY_6,Eimeldingen,Baden-Württemberg,Eimeldingen,79591,Hauptstr.,7.5956,47.627948
445,152,CATEGORY_5,Anklam,Mecklenburg-Vorpommern,Anklam,17389,Bahnhofstraße,13.701827,53.856102
446,1520,CATEGORY_4,Einbeck-Salzderhelden,Niedersachsen,Einbeck,37574,Alte Bahnhofstr.,9.922775,51.798169
